1327,3722948,"Currys Louth, Dundalk",09/02/2016,29486412,"10,070.00","10,070.00",0,"10,070.00",,,0,0,0,"8,450.00","1,620.00",0,0,0,0,0,0,0,0,0,0,0618-4,
1337,3722932,Currys Mahon Point,04/02/2016,29325271,"15,900.00","15,900.00",0,"15,900.00",,,0,0,0,"14,800.00","1,100.00",0,0,0,0,0,0,0,0,0,0,9509-3,
1337,3722932,Currys Mahon Point,05/02/2016,29325289,"11,900.00","11,900.00",0,"11,900.00",,,0,800,0,"10,500.00",600,0,0,0,0,0,0,0,0,0,0,9424-9,
1337,3722932,Currys Mahon Point,08/02/2016,29325297,"29,630.00","29,630.00",0,"29,630.00",,,0,400,0,"26,650.00","2,080.00",0,0,0,0,0,0,0,0,0,0,9423-2,
1337,3722932,Currys Mahon Point,10/02/2016,29325305,"13,120.00","13,120.00",0,"13,120.00",,,0,0,100,"12,500.00",520,0,0,0,0,0,0,0,0,0,0,9425-6,
1337,3722932,Currys Mahon Point,12/02/2016,29325313,"17,670.00","17,670.00",0,"17,670.00",,,0,0,0,"16,550.00","1,120.00",0,0,0,0,0,0,0,0,0,0,9426-3,
1337,3722932,Currys Mahon Point,15/02/2016,29325321,"24,290.00","24,290.00",0,"24,290.00",,,0,0,200,"21,150.00","2,940.00",0,0,0,0,0,0,0,0,0,0,9427-0,
1328,3722933,"Currys Meath, Navan Retail Park",09/02/2016,29339835,"18,550.00","18,550.00",0,"18,550.00",,,0,0,300,"16,450.00","1,800.00",0,0,0,0,0,0,0,0,0,0,4214-3,
1329,3722946,"Currys Sligo, Sligo Retail Park",07/02/2016,29462165,"20,580.00","20,580.00",0,"20,580.00",,,0,0,400,"19,100.00","1,080.00",0,0,0,0,0,0,0,0,0,0,7500-9,
1329,3722946,"Currys Sligo, Sligo Retail Park",15/02/2016,,"17,730.00","17,730.00",0,"17,730.00",,,0,0,100,"15,000.00","2,000.00",630,0,0,0,0,0,0,0,0,0,7503-0,
1329,3722946,"Currys Sligo, Sligo Retail Park",15/02/2016,29419744,"10,120.00","10,120.00",0,"10,120.00",,,0,0,300,"8,150.00",580,90,0,0,0,0,0,0,0,0,0,6797-3,
1330,3722969,Currys SS Carrickmines,10/02/2016,29692670,"6,300.00","6,300.00",0,"6,300.00",,,0,200,0,"6,000.00",100,0,0,0,0,0,0,0,0,0,0,9235-8,
1330,3722969,Currys SS Carrickmines,16/02/2016,29692696,"5,050.00","5,050.00",0,"5,050.00",,,0,0,100,"4,450.00",500,0,0,0,0,0,0,0,0,0,0,9233-4,
4362,3722972,Currys Swords Pavlion,08/02/2016,985010,"5,580.00","5,580.00",0,"5,580.00",,,0,0,0,"4,800.00",780,0,0,0,0,0,0,0,0,0,0,3385-7,
1324,3922960,Currys Tallaght Square Sc Level 3,09/02/2016,29608387,"19,570.00","19,570.00",0,"19,570.00",,,0,200,100,"16,550.00","2,720.00",0,0,0,0,0,0,0,0,0,0,9141-1,
1370,3722916,Dixons T1 Airport,05/02/2016,29162682,"10,250.00","10,250.00",0,"10,250.00",,,0,0,200,"7,550.00","2,500.00",0,0,0,0,0,0,0,0,0,0,2930-1,
1370,3722916,Dixons T1 Airport,09/02/2016,29162708,"18,250.00","18,250.00",0,"18,250.00",,,0,0,700,"14,650.00","2,900.00",0,0,0,0,0,0,0,0,0,0,2933-2,
1370,3722916,Dixons T1 Airport,13/02/2016,29161536,"6,390.00","6,390.00",0,"6,390.00",,,0,0,100,"4,550.00","1,140.00",100,0,0,0,0,0,0,0,0,0,2934-9,
1371,3722981,Dixons T2 Dublin Airport,04/02/2016,29817848,"2,050.00","2,050.00",0,"2,050.00",,,0,0,100,"1,150.00",300,0,0,0,0,0,0,0,0,0,0,7960-2,
1371,3722981,Dixons T2 Dublin Airport,09/02/2016,29817863,"13,550.00","13,550.00",0,"13,550.00",,,0,0,400,"10,550.00","2,600.00",0,0,0,0,0,0,0,0,0,0,7956-5,
1371,3722981,Dixons T2 Dublin Airport,12/02/2016,29817889,"7,270.00","7,270.00",0,"7,270.00",,,0,0,300,"4,850.00","2,020.00",100,0,0,0,0,0,0,0,0,0,7958-9,
2946,3722970,"PC World Airside, Swords",05/02/2016,29709938,"17,970.00","17,970.00",0,"17,970.00",,,0,0,100,"14,950.00","2,920.00",0,0,0,0,0,0,0,0,0,0,3503-4,
2947,3722942,PC World Carickmines,09/02/2016,29692662,"29,700.00","29,700.00",0,"29,700.00",,,0,600,700,"27,300.00","1,100.00",0,0,0,0,0,0,0,0,0,0,9231-0,
2948,3722939,PC World Dundalk,09/02/2016,29397023,"10,050.00","10,050.00",0,"10,050.00",,,0,200,0,"8,850.00","1,000.00",0,0,0,0,0,0,0,0,0,0,1737-3,
2949,3722968,PC World Jervis Street,03/02/2016,29495884,"21,800.00","21,800.00",0,"21,800.00",,,0,0,100,"19,200.00","2,500.00",0,0,0,0,0,0,0,0,0,0,3036-8,
2949,3722968,PC World Jervis Street,07/02/2016,29495892,"27,840.00","27,840.00",0,"27,840.00",,,0,"1,000.00",700,"22,900.00","2,740.00",0,0,0,0,0,0,0,0,0,0,3038-2,
2949,3722968,PC World Jervis Street,10/02/2016,,"16,850.00","16,850.00",0,"16,850.00",,,0,0,800,"13,750.00","2,300.00",0,0,0,0,0,0,0,0,0,0,3039-9,
2949,3722968,PC World Jervis Street,14/02/2016,29493384,"22,650.00","22,650.00",0,"22,650.00",,,0,0,300,"20,650.00","1,200.00",0,0,0,0,0,0,0,0,0,0,8066-9,
2950,3722936,PC World Liffey Valley RP,09/02/2016,29368677,"14,300.00","14,300.00",0,"14,300.00",,,0,0,600,"11,500.00","2,200.00",0,0,0,0,0,0,0,0,0,0,2980-6,
2951,3722924,"PC World Manor West, Tralee",08/02/2016,29243177,"20,480.00","20,480.00",0,"20,480.00",,,0,0,"1,300.00","17,600.00","1,580.00",0,0,0,0,0,0,0,0,0,0,3614-4,
2951,3722924,"PC World Manor West, Tralee",15/02/2016,29243185,"23,760.00","23,760.00",0,"23,760.00",,,0,0,300,"21,100.00","2,360.00",0,0,0,0,0,0,0,0,0,0,1619-4,
2952,3722979,PC World Naas,07/02/2016,29794146,"20,400.00","20,400.00",0,"20,400.00",,,0,0,100,"18,900.00","1,400.00",0,0,0,0,0,0,0,0,0,0,6067-1,
2953,3722945,PC World Navan,09/02/2016,29453255,"12,840.00","12,840.00",0,"12,840.00",,,0,0,100,"11,600.00","1,140.00",0,0,0,0,0,0,0,0,0,0,9600-5,
2955,3722941,PC World Sligo,07/02/2016,294119736,"15,270.00","15,270.00",0,"15,270.00",,,0,0,100,"13,150.00","1,860.00",160,0,0,0,0,0,0,0,0,0,6825-1,
2957,3722938,PC World Waterford,09/02/2016,2986588,"11,250.00","11,250.00",0,"11,250.00",,,0,0,500,"9,550.00","1,200.00",0,0,0,0,0,0,0,0,0,0,2700-8,
2957,3722938,PC World Waterford,16/02/2016,29386596,"10,740.00","10,740.00",0,"10,740.00",,,0,0,0,"8,700.00","2,040.00",0,0,0,0,0,0,0,0,0,0,2699-5,
2958,3722940,"PC World Well Park Retail Park, Galway",16/02/2016,29404548,"10,950.00","10,950.00",0,"10,950.00",,,0,0,200,"9,850.00",900,0,0,0,0,0,0,0,0,0,0,7560-0,
1332,3722975,PCW/Currys Blanchardstown RP,03/02/2016,29754728,"23,860.00","23,860.00",0,"23,860.00",,,0,0,0,"21,700.00","2,160.00",0,0,0,0,0,0,0,0,0,0,1953-6,
1332,3722975,PCW/Currys Blanchardstown RP,08/02/2016,29714748,"9,170.00","9,170.00",0,"9,170.00",,,0,0,0,"7,950.00","1,220.00",0,0,0,0,0,0,0,0,0,0,3528-8,
1332,3722975,PCW/Currys Blanchardstown RP,08/02/2016,29403557,"13,850.00","13,850.00",0,"13,850.00",,,0,0,100,"12,050.00","1,700.00",0,0,0,0,0,0,0,0,0,0,7559-4,
Finished Printing combined Rows
