DSG Retail Ireland Limited,Currys Liffey Valley Retail Park,1335,16/02/2016,CASH PROCESSED,Standard Processing,1,757022489381,"19,850.00",0,"19,850.00",0,0,0,"18,850.00","1,000.00",0,0,0,0,0,0,0,0,0,0,0,UB,,3
DSG Retail Ireland Limited,Currys Liffey Valley SC,1336,09/02/2016,CASH PROCESSED,Standard Processing,1,757027068116,"10,220.00",0,"10,220.00",0,0,400,"7,900.00","1,920.00",0,0,0,0,0,0,0,0,0,0,0,UB,,3
DSG Retail Ireland Limited,"Currys Limerick, Parkway SC",1325,11/02/2016,CASH PROCESSED,Standard Processing,1,757026112810,"21,060.00",0,"21,060.00",0,0,0,"19,400.00","1,660.00",0,0,0,0,0,0,0,0,0,0,0,UB,,3
DSG Retail Ireland Limited,"Currys Limerick, Parkway SC",1325,17/02/2016,CASH PROCESSED,Standard Processing,1,757026112803,"15,460.00",0,"15,460.00",0,0,200,"13,800.00","1,460.00",0,0,0,0,0,0,0,0,0,0,0,UB,,3
DSG Retail Ireland Limited,"Currys Limerick, William Street",1326,11/02/2016,CASH PROCESSED,Standard Processing,1,757021452980,"7,160.00",0,"7,160.00",0,0,100,"5,800.00","1,260.00",0,0,0,0,0,0,0,0,0,0,0,UB,,3
DSG Retail Ireland Limited,"Currys Limerick, William Street",1326,17/02/2016,CASH PROCESSED,Standard Processing,1,757021452928,"9,960.00",0,"9,960.00",0,0,0,"9,100.00",860,0,0,0,0,0,0,0,0,0,0,0,UB,,3
DSG Retail Ireland Limited,"Currys Louth, Dundalk",1327,09/02/2016,CASH PROCESSED,Standard Processing,1,757027106184,"10,070.00",0,"10,070.00",0,0,0,"8,450.00","1,620.00",0,0,0,0,0,0,0,0,0,0,0,UB,,3
DSG Retail Ireland Limited,Currys Mahon Point,1337,04/02/2016,CASH PROCESSED,Standard Processing,1,757027295093,"15,900.00",0,"15,900.00",0,0,0,"14,800.00","1,100.00",0,0,0,0,0,0,0,0,0,0,0,UB,,3
DSG Retail Ireland Limited,Currys Mahon Point,1337,06/02/2016,CASH PROCESSED,Standard Processing,1,757027294249,"11,900.00",0,"11,900.00",0,800,0,"10,500.00",600,0,0,0,0,0,0,0,0,0,0,0,UB,,3
DSG Retail Ireland Limited,Currys Mahon Point,1337,09/02/2016,CASH PROCESSED,Standard Processing,1,757027294232,"29,630.00",0,"29,630.00",500,400,0,"26,650.00","2,080.00",0,0,0,0,0,0,0,0,0,0,0,UB,,3
DSG Retail Ireland Limited,Currys Mahon Point,1337,11/02/2016,CASH PROCESSED,Standard Processing,1,757027294256,"13,120.00",0,"13,120.00",0,0,100,"12,500.00",520,0,0,0,0,0,0,0,0,0,0,0,UB,,3
